building_id,pnu,building_name,legal_dong_name,lot_number,longitude,latitude,underground_parking_status,underground_parking_confirmed,underground_floor_count_gis,indoor_parking_slots_max,main_purpose_name,surface_elevation_m,relative_elevation_m,elevation_match_distance_m,terrain_risk,terrain_observed_flood_rate,terrain_lift_vs_average,distance_to_past_flood_m,inside_past_flood_area,static_risk,rain_trigger_level,rain_trigger_rule
1986303388533249785600000000,4725010900100770001,,경상북도 상주시 무양동,77-1,128.1535895,36.4201703,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.52,6.7,23.1,MODERATE,0.052,0.8,1476.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1983303334383243538300000000,4725011000100040008,,경상북도 상주시 낙양동,4-8,128.1529029,36.4145475,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,61.82,10.0,13.1,MODERATE,0.052,0.8,1470.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1984303402653242576300000000,4725011000101100010,,경상북도 상주시 낙양동,110-10,128.153651,36.4136733,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,60.83,9.01,3.2,MODERATE,0.052,0.8,1391.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1984303894583236437000000000,4725010700102140008,,경상북도 상주시 남성동,214-8,128.1590526,36.4080891,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.97,10.77,5.1,LOW,0.004,0.1,999.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1988303437353257800700000000,4725013300106530015,,경상북도 상주시 만산동,653-15,128.1542406,36.4273866,GIS_BASEMENT_CANDIDATE_NOT_CONFIRMED_BY_TITLE,0,1,0.0,제2종근린생활시설,62.65,10.83,24.3,LOW,0.004,0.1,1813.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1984304173113248711200000000,4725010600100220007,,경상북도 상주시 서성동,22-7,128.1623218,36.4191177,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,56.94,6.68,15.2,MODERATE,0.052,0.8,559.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1983304503103249827600000000,4725010400103870010,,경상북도 상주시 복룡동,387-10,128.1660154,36.4200876,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,55.16,4.9,4.0,HIGH,0.148,2.3,466.6,0,VERY_HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
1987304397313242802300000000,4725010200106330005,,경상북도 상주시 성동동,633-5,128.1647417,36.4137697,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,56.6,6.34,19.9,MODERATE,0.052,0.8,183.7,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1994304465063247173500000000,4725010300100280013,,경상북도 상주시 인봉동,28-13,128.1655558,36.4177007,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,55.81,5.55,5.6,MODERATE,0.052,0.8,213.1,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1979304419923241952500000000,4725010200102620020,,경상북도 상주시 성동동,262-20,128.1649822,36.4130013,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,56.07,5.81,16.3,MODERATE,0.052,0.8,223.2,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1990303485553240241800000000,4725011000101230046,,경상북도 상주시 낙양동,123-46,128.1545441,36.4115612,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.39,10.57,18.5,LOW,0.004,0.1,1332.8,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1981304102883246948300000000,4725010600101030004,,경상북도 상주시 서성동,103-4,128.161515,36.4175369,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.72,8.46,4.4,MODERATE,0.052,0.8,549.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1989304375043242694400000000,4725010200106330024,,경상북도 상주시 성동동,633-24,128.1644918,36.4136746,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,56.61,6.34,4.5,MODERATE,0.052,0.8,212.9,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1983304025473245221800000000,4725010600101490005,,경상북도 상주시 서성동,149-5,128.1606275,36.415988,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,60.87,10.61,29.1,LOW,0.004,0.1,614.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1980303558193237607500000000,4725011000101720020,,경상북도 상주시 낙양동,172-20,128.1553195,36.4091807,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.47,10.27,14.8,LOW,0.004,0.1,1346.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
0000304162593238099400000000,4725010700101650002,,경상북도 상주시 남성동,165-2,128.1620593,36.4095547,PROBABLE_NOT_CONFIRMED_IN_FLOOR_ROWS,0,1,21.0,공동주택,57.38,6.68,14.7,MODERATE,0.052,0.8,724.2,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2013304106833247113300000000,4725010600101030003,,경상북도 상주시 서성동,103-3,128.1615614,36.4176852,PROBABLE_NOT_CONFIRMED_IN_FLOOR_ROWS,0,1,10.0,숙박시설,57.85,7.59,2.2,MODERATE,0.052,0.8,550.8,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995304301713414605000000000,4725025021105860000,,경상북도 상주시 함창읍 구향리,586,128.1659909,36.5685685,UNDERGROUND_FLOOR_ONLY,0,1,0.0,동물및식물관련시설,78.11,13.84,35.9,LOW,0.004,0.1,14904.7,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995303900733236064300000000,4725010700102150000,,경상북도 상주시 남성동,215,128.1591161,36.4077525,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.81,10.6,5.5,LOW,0.004,0.1,975.4,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1988303694083250559500000000,4725010900102200000,,경상북도 상주시 무양동,220,128.1570063,36.4208348,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.64,6.82,4.0,MODERATE,0.052,0.8,1157.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2008277622863094030800000000,4725039032107230004,,경상북도 상주시 모서면 호음리,723-4,127.8647836,36.2822503,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,,,2813.6,UNKNOWN,,,30783.4,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1992304156343240098700000000,4725010700101580004,,경상북도 상주시 남성동,158-4,128.1620205,36.4113611,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,58.13,7.87,15.1,MODERATE,0.052,0.8,585.2,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1986303838803232707200000000,4725011200101880003,,경상북도 상주시 신봉동,188-3,128.1583811,36.4047346,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,66.95,14.74,26.1,LOW,0.004,0.1,947.1,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1990305015423251954300000000,4725010500100110000,,경상북도 상주시 냉림동,11,128.1717555,36.421948,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,53.37,6.3,35.4,MODERATE,0.052,0.8,707.7,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1992303765753232970800000000,4725011200102150001,,경상북도 상주시 신봉동,215-1,128.1575704,36.40498,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,70.73,18.52,14.4,LOW,0.004,0.1,1040.1,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995305053583247203500000000,4725010400102060006,상주2차우방타운,경상북도 상주시 복룡동,206-6,128.1721166,36.4176634,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,53.96,5.67,6.0,MODERATE,0.052,0.8,412.0,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1980303830083250526300000000,4725010900102370002,,경상북도 상주시 무양동,237-2,128.1585219,36.4207901,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,58.84,7.02,19.4,MODERATE,0.052,0.8,1009.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988304253433244411300000000,4725010100100080004,,경상북도 상주시 성하동,8-4,128.1631593,36.4152347,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,60.17,9.91,1.6,MODERATE,0.052,0.8,331.9,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1983304440303242357800000000,4725010200102340006,,경상북도 상주시 성동동,234-6,128.1652149,36.4133644,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,57.62,7.36,3.6,MODERATE,0.052,0.8,175.4,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1990303577663237480500000000,4725011000101760001,,경상북도 상주시 낙양동,176-1,128.1555341,36.4090634,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.47,10.27,22.7,LOW,0.004,0.1,1331.0,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985303459093245572000000000,4725010800101410001,,경상북도 상주시 서문동,141-1,128.15432,36.4163664,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,61.23,9.41,10.7,MODERATE,0.052,0.8,1316.3,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995303419633247347000000000,4725010900102780008,,경상북도 상주시 무양동,278-8,128.1539039,36.41797,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,60.42,8.6,12.6,MODERATE,0.052,0.8,1382.8,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1996303445463248518200000000,4725010900102770002,,경상북도 상주시 무양동,277-2,128.1542074,36.4190223,PROBABLE_NOT_CONFIRMED_IN_FLOOR_ROWS,0,1,13.0,숙박시설,63.62,11.8,0.6,LOW,0.004,0.1,1374.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2011303813913243967400000000,4725010700100160001,드림뷰,경상북도 상주시 남성동,16-1,128.158254,36.4148824,CONFIRMED_BASEMENT_PARKING_USE,1,1,23.0,공동주택,59.84,8.02,5.5,MODERATE,0.052,0.8,876.8,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1993304171613241333200000000,4725010700101050012,,경상북도 상주시 남성동,105-12,128.1622061,36.4124704,UNDERGROUND_FLOOR_ONLY,0,1,0.0,업무시설,55.8,5.54,6.8,MODERATE,0.052,0.8,499.6,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1992308967213367195500000000,4725025034104360000,,경상북도 상주시 함창읍 금곡리,436,128.2174315,36.525335,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,59.23,4.61,3.9,HIGH,0.148,2.3,10423.5,0,HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
2006303821093233587100000000,4725011200102030056,,경상북도 상주시 신봉동,203-56,128.1581953,36.4055292,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,66.24,14.04,4.2,LOW,0.004,0.1,983.4,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985302458383426485200000000,4725046021102810001,,경상북도 상주시 이안면 양범리,281-1,128.14556,36.5794715,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,92.48,19.94,3.0,LOW,0.004,0.1,16597.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985303889583233811300000000,4725011200102030012,,경상북도 상주시 신봉동,203-12,128.1589619,36.405724,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,64.18,11.97,4.4,LOW,0.004,0.1,906.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012302967463234745200000000,4725011000102190001,해오름아파트,경상북도 상주시 낙양동,219-1,128.1486961,36.4066645,CONFIRMED_BASEMENT_PARKING_USE,1,1,11.0,공동주택,69.59,17.1,37.7,LOW,0.004,0.1,1580.1,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2010303316873236605200000000,4725011000101860004,이원파크빌아파트,경상북도 상주시 낙양동,186-4,128.1526153,36.4083026,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,65.33,13.12,23.2,LOW,0.004,0.1,1532.3,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1983303918843250760900000000,4725010500103340013,,경상북도 상주시 냉림동,334-13,128.1595145,36.4209919,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,57.8,5.98,22.8,MODERATE,0.052,0.8,932.5,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995303871783236309400000000,4725010700102130003,,경상북도 상주시 남성동,213-3,128.1587967,36.4079765,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,62.97,10.77,20.8,LOW,0.004,0.1,1018.4,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1990304986843251991600000000,4725010500100110000,,경상북도 상주시 냉림동,11,128.1714373,36.4219846,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,53.37,6.3,17.1,MODERATE,0.052,0.8,733.5,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988307879273245234900000000,4725012200100670008,,경상북도 상주시 외답동,67-8,128.2035888,36.4155768,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,98.45,50.22,9.2,VERY_LOW,0.0,0.0,2466.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2014113891833092547200000000,4725035037105160001,,경상북도 상주시 공성면 우하리,516-1,128.0422201,36.280195,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,,,4006.8,UNKNOWN,,,13481.6,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1985305824503231573900000000,4725012000101450002,,경상북도 상주시 서곡동,145-2,128.180498,36.4034973,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,59.6,8.91,6.1,MODERATE,0.052,0.8,227.1,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1996303946283242705200000000,4725010700100850048,,경상북도 상주시 남성동,85-48,128.1597127,36.4137309,CONFIRMED_BASEMENT_PARKING_USE,1,3,23.0,업무시설,57.86,6.04,3.5,MODERATE,0.052,0.8,721.7,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2004303977273434887400000000,4725025026102580002,점촌영업소,경상북도 상주시 함창읍 나한리,258-2,128.1626407,36.5868773,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,121.33,43.88,48.5,VERY_LOW,0.0,0.0,16970.5,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1992304089703240493000000000,4725010700101070006,,경상북도 상주시 남성동,107-6,128.1612817,36.4117223,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,60.42,10.16,3.4,LOW,0.004,0.1,629.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985305765023250501500000000,4725010400101610075,,경상북도 상주시 복룡동,161-75,128.1800924,36.4205568,GIS_ONLY_NO_REGISTER_ROW,0,1,,,52.5,5.42,61.3,MODERATE,0.052,0.8,233.6,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1979305594143248539000000000,4725010400101900002,,경상북도 상주시 복룡동,190-2,128.1781608,36.4188075,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,56.85,8.55,2.3,MODERATE,0.052,0.8,139.9,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1985303717323242923900000000,4725010700100780004,,경상북도 상주시 남성동,78-4,128.1571634,36.4139527,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.7,6.88,2.9,MODERATE,0.052,0.8,1000.5,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1974304078593245230700000000,4725010600101470006,,경상북도 상주시 서성동,147-6,128.1612214,36.4159921,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,60.16,9.9,9.5,MODERATE,0.052,0.8,549.2,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2000307381963247416500000000,4725012200104090001,,경상북도 상주시 외답동,409-1,128.1980752,36.417598,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,67.79,19.56,5.8,LOW,0.004,0.1,1834.6,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1991303932903231846400000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1594183,36.4039488,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,57.96,5.75,4.1,MODERATE,0.052,0.8,820.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1991303912683232659200000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1592039,36.4046833,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,58.49,6.29,2.5,MODERATE,0.052,0.8,855.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1993305518923417930700000000,4725025021100360006,,경상북도 상주시 함창읍 구향리,36-6,128.1796318,36.5714312,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,82.93,17.49,1.2,LOW,0.004,0.1,15048.4,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1987305418173277693400000000,4725012800105900000,,경상북도 상주시 초산동,590,128.1765949,36.445094,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,60.11,13.04,28.7,LOW,0.004,0.1,1597.8,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1988307853063245977100000000,4725012200100400008,,경상북도 상주시 외답동,40-8,128.2033069,36.4162484,GIS_BASEMENT_CANDIDATE_NOT_CONFIRMED_BY_TITLE,0,1,0.0,공장,94.07,45.84,12.0,VERY_LOW,0.0,0.0,2426.4,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2010305207273353939800000000,4725045026100130001,,경상북도 상주시 공검면 화동리,13-1,128.1752788,36.5138126,UNDERGROUND_FLOOR_ONLY,0,1,0.0,노유자시설,110.15,50.96,9.9,VERY_LOW,0.0,0.0,8740.0,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1996308418353243027900000000,4725012300102690000,,경상북도 상주시 헌신동,269,128.2095673,36.4135277,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,88.1,39.87,6.5,VERY_LOW,0.0,0.0,3158.5,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2001307893553249944300000000,4725012300103130001,한국도로공사 상주지사,경상북도 상주시 헌신동,313-1,128.2038134,36.4198183,UNDERGROUND_FLOOR_ONLY,0,1,0.0,업무시설,67.65,19.42,8.0,LOW,0.004,0.1,2417.8,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1988307956463245964300000000,4725012200100400008,,경상북도 상주시 외답동,40-8,128.2044594,36.4162253,GIS_BASEMENT_CANDIDATE_NOT_CONFIRMED_BY_TITLE,0,1,0.0,공장,93.12,44.89,6.5,VERY_LOW,0.0,0.0,2553.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1993308345463244006600000000,4725012300102680000,,경상북도 상주시 헌신동,268,128.2087684,36.4144177,UNDERGROUND_FLOOR_ONLY,0,1,0.0,창고시설,83.1,34.87,6.5,VERY_LOW,0.0,0.0,3054.5,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1983304440413242544800000000,4725010200102340001,성동아파트,경상북도 상주시 성동동,234-1,128.1652186,36.4135329,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,57.14,6.88,3.3,MODERATE,0.052,0.8,160.4,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988307853243245044300000000,4725012200100670008,,경상북도 상주시 외답동,67-8,128.2032959,36.415408,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,100.46,52.23,5.2,VERY_LOW,0.0,0.0,2437.4,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1996303334733247396200000000,4725010900102810016,,경상북도 상주시 무양동,281-16,128.1529581,36.4180234,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,61.0,9.18,15.7,MODERATE,0.052,0.8,1487.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1999302888753204319700000000,4725011300103860000,,경상북도 상주시 가장동,386,128.1474163,36.3792598,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,71.65,14.6,14.3,LOW,0.004,0.1,804.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1998354573323420405300000000,4717012400100570001,,경상북도 안동시 목성동,57-1,128.7275172,36.5669867,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,99.43,14.32,7.7,LOW,0.004,0.1,19457.1,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1970303788403224171400000000,4725011200103100000,,경상북도 상주시 신봉동,310,128.1577054,36.3970494,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.87,5.79,44.7,MODERATE,0.052,0.8,198.5,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
0000302987053223066800000000,4725011200105420003,세영첼시빌아파트,경상북도 상주시 신봉동,542-3,128.1487598,36.3961402,UNDERGROUND_FLOOR_ONLY,0,1,114.0,공동주택,85.44,32.18,20.9,VERY_LOW,0.0,0.0,850.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2008300141673211017500000000,4725036028101030001,,경상북도 상주시 외남면 지사리,103-1,128.1168939,36.3855845,UNDERGROUND_FLOOR_ONLY,0,1,0.0,창고시설,163.03,72.57,4.7,VERY_LOW,0.0,0.0,2728.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1991303920803233160500000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.159301,36.4051341,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,59.07,6.87,3.9,MODERATE,0.052,0.8,854.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1991303974343232843900000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1598935,36.4048431,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,53.25,1.05,3.2,VERY_HIGH,0.355,5.5,783.3,0,VERY_HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
1991303999293231919000000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1601592,36.404007,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,57.82,7.13,3.0,MODERATE,0.052,0.8,740.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1991303965423232327200000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1597872,36.4043784,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,59.05,6.84,3.4,MODERATE,0.052,0.8,787.2,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1991303984463233359600000000,4725011200101790004,동아아파트,경상북도 상주시 신봉동,179-4,128.1600132,36.4053066,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,59.23,7.03,5.2,MODERATE,0.052,0.8,781.5,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995303236913240608600000000,4725011000101300002,,경상북도 상주시 낙양동,130-2,128.1517775,36.4119184,UNDERGROUND_FLOOR_ONLY,0,1,0.0,위험물저장및처리시설,61.95,10.13,20.8,LOW,0.004,0.1,1623.7,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1987302708973201544900000000,4725011300103860000,,경상북도 상주시 가장동,386,128.1453767,36.376779,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,68.65,11.6,3.5,LOW,0.004,0.1,1065.3,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995303071963238423500000000,4725011000101450001,경희삼백아파트,경상북도 상주시 낙양동,145-1,128.1499097,36.4099674,CONFIRMED_BASEMENT_PARKING_USE,1,1,68.0,공동주택,64.14,11.65,13.7,LOW,0.004,0.1,1821.1,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985303397653243937500000000,4725010700100530004,,경상북도 상주시 남성동,53-4,128.1536134,36.4149003,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,61.66,9.84,19.6,MODERATE,0.052,0.8,1391.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1976303827803256191800000000,4725010500103730001,,경상북도 상주시 냉림동,373-1,128.1585722,36.4258949,UNDERGROUND_FLOOR_ONLY,0,1,0.0,방송통신시설,59.35,7.53,6.5,MODERATE,0.052,0.8,1384.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995296363683095636800000000,4725035023100690000,,경상북도 상주시 공성면 장동리,69,128.073369,36.2820098,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,,,1835.0,UNKNOWN,,,11084.6,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2008303130803219415500000000,4725011200106100003,,경상북도 상주시 신봉동,610-3,128.150314,36.3928357,UNDERGROUND_FLOOR_ONLY,0,1,1.0,단독주택,67.33,14.24,63.8,LOW,0.004,0.1,625.7,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
